time,player_id,row,col
1765413720.201689,1,0,12
1765413720.201689,2,16,1
1765413720.201689,3,4,1
1765413720.201689,4,4,7
1765413720.237110,1,0,12
1765413720.237110,2,16,1
1765413720.237110,3,4,1
1765413720.237110,4,4,7
1765413720.279305,1,0,12
1765413720.279305,2,16,1
1765413720.279305,3,4,1
1765413720.279305,4,4,7
1765413720.321703,1,0,12
1765413720.321703,2,16,1
1765413720.321703,3,4,1
1765413720.321703,4,4,7
1765413720.364318,1,0,13
1765413720.364318,2,16,1
1765413720.364318,3,4,1
1765413720.364318,4,4,7
1765413720.406903,1,0,13
1765413720.406903,2,16,1
1765413720.406903,3,4,1
1765413720.406903,4,4,7
1765413720.449183,1,0,13
1765413720.449183,2,16,1
1765413720.449183,3,4,1
1765413720.449183,4,3,7
1765413720.491140,1,0,13
1765413720.491140,2,16,2
1765413720.491140,3,4,1
1765413720.491140,4,3,7
1765413720.534166,1,0,13
1765413720.534166,2,16,2
1765413720.534166,3,4,1
1765413720.534166,4,3,7
1765413720.576499,1,0,13
1765413720.576499,2,16,2
1765413720.576499,3,4,1
1765413720.576499,4,3,7
1765413720.618340,1,0,13
1765413720.618340,2,16,2
1765413720.618340,3,4,1
1765413720.618340,4,3,7
1765413720.653984,1,0,13
1765413720.653984,2,16,2
1765413720.653984,3,4,1
1765413720.653984,4,3,7
1765413720.697042,1,0,12
1765413720.697042,2,16,2
1765413720.697042,3,4,1
1765413720.697042,4,3,7
1765413720.740123,1,0,12
1765413720.740123,2,16,2
1765413720.740123,3,4,1
1765413720.740123,4,3,7
1765413720.782845,1,0,12
1765413720.782845,2,16,2
1765413720.782845,3,4,1
1765413720.782845,4,3,7
1765413720.825449,1,0,12
1765413720.825449,2,16,1
1765413720.825449,3,4,1
1765413720.825449,4,3,7
1765413720.868401,1,0,12
1765413720.868401,2,16,1
1765413720.868401,3,4,2
1765413720.868401,4,3,7
1765413720.910737,1,0,12
1765413720.910737,2,16,1
1765413720.910737,3,4,2
1765413720.910737,4,3,7
1765413720.953164,1,0,12
1765413720.953164,2,16,1
1765413720.953164,3,4,2
1765413720.953164,4,3,7
1765413720.995147,1,0,12
1765413720.995147,2,16,1
1765413720.995147,3,4,2
1765413720.995147,4,3,7
1765413721.037522,1,0,12
1765413721.037522,2,16,1
1765413721.037522,3,4,2
1765413721.037522,4,3,7
1765413721.079771,1,0,12
1765413721.079771,2,16,1
1765413721.079771,3,4,2
1765413721.079771,4,3,7
1765413721.121904,1,0,12
1765413721.121904,2,16,1
1765413721.121904,3,4,2
1765413721.121904,4,3,8
1765413721.164511,1,0,12
1765413721.164511,2,16,1
1765413721.164511,3,4,2
1765413721.164511,4,3,8
1765413721.206803,1,0,12
1765413721.206803,2,16,1
1765413721.206803,3,4,1
1765413721.206803,4,3,8
1765413721.249187,1,0,12
1765413721.249187,2,16,1
1765413721.249187,3,4,1
1765413721.249187,4,3,8
1765413721.291722,1,0,12
1765413721.291722,2,16,1
1765413721.291722,3,4,1
1765413721.291722,4,3,8
1765413721.333906,1,0,12
1765413721.333906,2,16,1
1765413721.333906,3,4,1
1765413721.333906,4,3,8
1765413721.376182,1,0,12
1765413721.376182,2,16,1
1765413721.376182,3,4,1
1765413721.376182,4,3,8
1765413721.418508,1,0,12
1765413721.418508,2,16,1
1765413721.418508,3,4,1
1765413721.418508,4,3,8
1765413721.460605,1,0,12
1765413721.460605,2,16,1
1765413721.460605,3,4,1
1765413721.460605,4,3,7
1765413721.502225,1,0,12
1765413721.502225,2,16,1
1765413721.502225,3,4,1
1765413721.502225,4,3,7
1765413721.545476,1,0,12
1765413721.545476,2,16,1
1765413721.545476,3,4,1
1765413721.545476,4,3,7
1765413721.588042,1,0,12
1765413721.588042,2,16,1
1765413721.588042,3,4,1
1765413721.588042,4,3,7
1765413721.623496,1,0,11
1765413721.623496,2,16,1
1765413721.623496,3,4,1
1765413721.623496,4,3,7
1765413721.667211,1,0,11
1765413721.667211,2,16,1
1765413721.667211,3,4,1
1765413721.667211,4,3,7
1765413721.710199,1,0,11
1765413721.710199,2,16,0
1765413721.710199,3,4,1
1765413721.710199,4,3,7
1765413721.752347,1,0,11
1765413721.752347,2,16,0
1765413721.752347,3,4,1
1765413721.752347,4,3,7
1765413721.794194,1,0,11
1765413721.794194,2,16,0
1765413721.794194,3,4,1
1765413721.794194,4,3,7
1765413721.836440,1,0,11
1765413721.836440,2,16,0
1765413721.836440,3,4,1
1765413721.836440,4,3,7
1765413721.878860,1,0,11
1765413721.878860,2,16,0
1765413721.878860,3,4,1
1765413721.878860,4,3,7
1765413721.920694,1,0,11
1765413721.920694,2,16,0
1765413721.920694,3,4,1
1765413721.920694,4,3,7
1765413721.962298,1,0,11
1765413721.962298,2,16,0
1765413721.962298,3,4,1
1765413721.962298,4,3,7
1765413722.003581,1,0,11
1765413722.003581,2,16,0
1765413722.003581,3,4,1
1765413722.003581,4,3,7
1765413722.045217,1,0,11
1765413722.045217,2,16,0
1765413722.045217,3,4,1
1765413722.045217,4,3,7
1765413722.087202,1,0,11
1765413722.087202,2,16,0
1765413722.087202,3,4,1
1765413722.087202,4,3,7
1765413722.129537,1,0,11
1765413722.129537,2,16,0
1765413722.129537,3,4,0
1765413722.129537,4,3,7
1765413722.171765,1,0,11
1765413722.171765,2,16,0
1765413722.171765,3,4,0
1765413722.171765,4,3,7
1765413722.213655,1,0,11
1765413722.213655,2,16,0
1765413722.213655,3,4,0
1765413722.213655,4,3,7
1765413722.255909,1,0,11
1765413722.255909,2,16,0
1765413722.255909,3,4,0
1765413722.255909,4,3,7
1765413722.289264,1,0,11
1765413722.289264,2,16,0
1765413722.289264,3,4,0
1765413722.289264,4,3,7
1765413722.331544,1,0,11
1765413722.331544,2,16,0
1765413722.331544,3,4,0
1765413722.331544,4,3,7
1765413722.373479,1,0,11
1765413722.373479,2,16,0
1765413722.373479,3,4,0
1765413722.373479,4,3,6
1765413722.416162,1,0,11
1765413722.416162,2,16,0
1765413722.416162,3,4,0
1765413722.416162,4,3,6
1765413722.458649,1,0,11
1765413722.458649,2,16,0
1765413722.458649,3,4,0
1765413722.458649,4,3,6
1765413722.500671,1,0,11
1765413722.500671,2,16,0
1765413722.500671,3,4,0
1765413722.500671,4,3,6
1765413722.542845,1,0,11
1765413722.542845,2,16,0
1765413722.542845,3,4,0
1765413722.542845,4,3,6
1765413722.585460,1,0,11
1765413722.585460,2,16,0
1765413722.585460,3,4,0
1765413722.585460,4,3,6
1765413722.627991,1,0,11
1765413722.627991,2,16,0
1765413722.627991,3,4,0
1765413722.627991,4,3,6
1765413722.670673,1,0,11
1765413722.670673,2,16,0
1765413722.670673,3,4,0
1765413722.670673,4,3,6
1765413722.712085,1,0,11
1765413722.712085,2,16,0
1765413722.712085,3,4,0
1765413722.712085,4,3,6
1765413722.754590,1,0,11
1765413722.754590,2,16,0
1765413722.754590,3,4,0
1765413722.754590,4,3,6
1765413722.796583,1,0,11
1765413722.796583,2,16,0
1765413722.796583,3,4,0
1765413722.796583,4,3,6
1765413722.839554,1,0,11
1765413722.839554,2,16,0
1765413722.839554,3,4,0
1765413722.839554,4,3,6
1765413722.881286,1,0,11
1765413722.881286,2,16,0
1765413722.881286,3,4,0
1765413722.881286,4,3,6
1765413722.923237,1,0,11
1765413722.923237,2,16,0
1765413722.923237,3,4,0
1765413722.923237,4,3,6
1765413722.966118,1,0,11
1765413722.966118,2,16,0
1765413722.966118,3,4,0
1765413722.966118,4,3,6
1765413723.008873,1,0,11
1765413723.008873,2,16,0
1765413723.008873,3,4,0
1765413723.008873,4,3,6
1765413723.050151,1,0,11
1765413723.050151,2,16,0
1765413723.050151,3,4,0
1765413723.050151,4,3,6
1765413723.092304,1,0,11
1765413723.092304,2,16,0
1765413723.092304,3,4,0
1765413723.092304,4,3,6
1765413723.134582,1,0,12
1765413723.134582,2,16,0
1765413723.134582,3,4,0
1765413723.134582,4,3,6
1765413723.177997,1,0,12
1765413723.177997,2,16,0
1765413723.177997,3,4,0
1765413723.177997,4,3,6
1765413723.220099,1,0,12
1765413723.220099,2,16,0
1765413723.220099,3,4,0
