client_id,snapshot_id,seq_num,server_timestamp,recv_time,latency,jitter
2,396,396,1765321081280,1765321081280,0,0.0005020618438720675
2,397,397,1765321081331,1765321081331,0,0.0009271621704101535
2,398,398,1765321081381,1765321081381,0,0.0005104064941406222
2,399,399,1765321081432,1765321081435,3,0.004056406021118161
2,400,400,1765321081483,1765321081483,0,0.002446937561035159
2,401,401,1765321081535,1765321081535,0,0.0016829490661621066
2,402,402,1765321081585,1765321081588,3,0.003665876388549802
2,403,403,1765321081636,1765321081640,4,0.0017213344573974582
2,404,404,1765321081687,1765321081689,2,0.0012815475463867215
2,405,405,1765321081737,1765321081737,0,0.021652984619140628
2,406,406,1765321081788,1765321081788,0,0.0007957935333251925
2,407,407,1765321081839,1765321081839,0,0.0007562160491943332
2,408,408,1765321081890,1765321081890,0,0.000635337829589841
2,409,409,1765321081941,1765321081941,0,0.0010423183441162082
2,410,410,1765321081991,1765321081991,0,0.0008034229278564425
2,411,411,1765321082046,1765321082046,0,0.001777696609497073
2,412,412,1765321082096,1765321082096,0,0.0006875514984130832
2,413,413,1765321082147,1765321082149,2,0.002882194519042966
2,414,414,1765321082198,1765321082199,1,6.098747253417691e-05
2,415,415,1765321082249,1765321082249,0,0.00041227340698242465
2,416,416,1765321082299,1765321082299,0,0.0005352020263671847
2,417,417,1765321082350,1765321082350,0,0.0004977703094482394
2,418,418,1765321082400,1765321082400,0,0.0004503250122070285
2,419,419,1765321082451,1765321082451,0,0.0009331226348876925
2,420,420,1765321082502,1765321082502,0,0.0007161617279052707
2,421,421,1765321082554,1765321082554,0,0.0015897274017333957
2,422,422,1765321082604,1765321082604,0,0.0005440235137939425
2,423,423,1765321082657,1765321082659,2,0.024246501922607425
2,424,424,1765321082707,1765321082708,1,0.0009444236755371122
2,425,425,1765321082758,1765321082758,0,6.966590881347934e-05
2,426,426,1765321082809,1765321082809,0,0.0006982803344726535
2,427,427,1765321082859,1765321082859,0,5.292892456057463e-06
2,428,428,1765321082910,1765321082911,1,0.0021936416625976535
2,429,429,1765321082961,1765321082961,0,0.0007071971893310575
2,430,430,1765321083011,1765321083013,2,0.002039146423339841
2,431,431,1765321083063,1765321083064,1,0.0011109828948974582
2,432,432,1765321083113,1765321083113,0,0.0005569934844970731
2,433,433,1765321083164,1765321083164,0,0.00039763450622558316
2,434,434,1765321083215,1765321083215,0,0.0012764453887939425
2,435,435,1765321083266,1765321083266,0,0.0009700775146484347
2,436,436,1765321083316,1765321083316,0,0.0006560802459716769
2,437,437,1765321083367,1765321083367,0,0.0007533550262451144
2,438,438,1765321083418,1765321083418,0,0.0005757331848144503
2,439,439,1765321083469,1765321083469,0,0.0008229732513427707
2,440,440,1765321083520,1765321083520,0,0.000974845886230466
2,441,441,1765321083571,1765321083571,0,0.0016862869262695285
2,442,442,1765321083622,1765321083622,0,0.0008437156677246066
2,443,443,1765321083673,1765321083673,0,0.0006174564361572238
2,444,444,1765321083723,1765321083727,4,0.004005146026611325
2,445,445,1765321083774,1765321083778,4,0.0010938167572021457
2,446,446,1765321083825,1765321083826,1,0.001980352401733401
2,447,447,1765321083876,1765321083876,0,0.0002880573272705106
2,448,448,1765321083926,1765321083926,0,0.0005256652832031222
2,449,449,1765321083977,1765321083977,0,0.000555229187011716
2,450,450,1765321084027,1765321084027,0,0.0007555007934570285
2,451,451,1765321084079,1765321084079,0,0.0010959625244140597
2,452,452,1765321084129,1765321084129,0,0.0008093833923339816
2,453,453,1765321084180,1765321084180,0,0.0006401062011718722
2,454,454,1765321084231,1765321084231,0,0.0009178638458251925
2,455,455,1765321084282,1765321084282,0,0.0007357120513915988
2,456,456,1765321084332,1765321084332,0,0.0007876873016357394
2,457,457,1765321084383,1765321084383,0,0.0008234500885009738
2,458,458,1765321084434,1765321084434,0,0.000805330276489255
2,459,459,1765321084485,1765321084485,0,0.00063366889953613
2,460,460,1765321084535,1765321084537,2,0.001939964294433591
2,461,461,1765321084587,1765321084587,0,0.00014538764953613004
2,462,462,1765321084637,1765321084637,0,0.0005316257476806613
2,463,463,1765321084688,1765321084688,0,0.0006618022918701144
