time,player_id,row,col
1765627983.205481,2,16,1
1765627983.205481,3,4,2
1765627983.205481,4,13,7
1765627983.226355,1,0,12
1765627983.226355,2,16,1
1765627983.226355,3,4,2
1765627983.226355,4,13,7
1765627983.237504,1,0,12
1765627983.237504,2,16,1
1765627983.237504,3,4,2
1765627983.237504,4,13,7
1765627983.258564,1,0,12
1765627983.258564,2,16,1
1765627983.258564,3,4,2
1765627983.258564,4,13,7
1765627983.280100,1,0,12
1765627983.280100,2,16,1
1765627983.280100,3,4,2
1765627983.280100,4,13,7
1765627983.301401,1,0,12
1765627983.301401,2,16,1
1765627983.301401,3,4,2
1765627983.301401,4,14,7
1765627983.322967,1,0,12
1765627983.322967,2,16,1
1765627983.322967,3,4,2
1765627983.322967,4,14,7
1765627983.344267,1,0,12
1765627983.344267,2,16,1
1765627983.344267,3,4,2
1765627983.344267,4,14,7
1765627983.366024,1,0,12
1765627983.366024,2,16,1
1765627983.366024,3,4,2
1765627983.366024,4,14,7
1765627983.387777,1,0,12
1765627983.387777,2,16,1
1765627983.387777,3,4,2
1765627983.387777,4,14,7
1765627983.409657,1,0,12
1765627983.409657,2,16,1
1765627983.409657,3,4,2
1765627983.409657,4,14,7
1765627983.420825,1,0,12
1765627983.420825,2,16,1
1765627983.420825,3,4,2
1765627983.420825,4,14,7
1765627983.442745,1,0,12
1765627983.442745,2,16,1
1765627983.442745,3,4,2
1765627983.442745,4,15,7
1765627983.463943,1,0,12
1765627983.463943,2,16,1
1765627983.463943,3,4,2
1765627983.463943,4,15,7
1765627983.475346,1,0,12
1765627983.475346,2,16,1
1765627983.475346,3,4,2
1765627983.475346,4,15,7
1765627983.496706,1,0,12
1765627983.496706,2,16,1
1765627983.496706,3,4,2
1765627983.496706,4,15,7
1765627983.517970,1,0,12
1765627983.517970,2,16,1
1765627983.517970,3,4,2
1765627983.517970,4,15,7
1765627983.539242,1,0,12
1765627983.539242,2,16,1
1765627983.539242,3,4,2
1765627983.539242,4,15,7
1765627983.560315,1,0,12
1765627983.560315,2,16,1
1765627983.560315,3,4,2
1765627983.560315,4,15,7
1765627983.571519,1,0,13
1765627983.571519,2,16,1
1765627983.571519,3,4,2
1765627983.571519,4,16,7
1765627983.582963,1,0,13
1765627983.582963,2,16,1
1765627983.582963,3,4,2
1765627983.582963,4,16,7
1765627983.604505,1,0,13
1765627983.604505,2,16,1
1765627983.604505,3,4,2
1765627983.604505,4,16,7
1765627983.625645,1,0,13
1765627983.625645,2,16,1
1765627983.625645,3,4,2
1765627983.625645,4,16,7
1765627983.646964,1,0,13
1765627983.646964,2,16,1
1765627983.646964,3,4,2
1765627983.646964,4,16,7
1765627983.668199,1,0,13
1765627983.668199,2,16,1
1765627983.668199,3,4,2
1765627983.668199,4,16,7
1765627983.689131,1,0,13
1765627983.689131,2,16,1
1765627983.689131,3,4,2
1765627983.689131,4,16,7
